index,node0,node1,weight
19127,disdain,downcast,4
19128,disdain,shopping,4
19129,disdain,picked,4
19130,disdain,grim,4
19131,disdain,defended,4
19132,disdain,sullen,4
19133,disdain,patronized,3
19134,urgent,disturb,4
19135,urgent,energy,4
19136,urgent,constricted,4
19137,urgent,compacted,4
19138,urgent,pressed,4
19139,patriotic,steadfast,4
19140,patriotic,steady,4
19141,patriotic,flying,4
19142,patriotic,stronger,4
19143,patriotic,unwavering,4
19144,patriotic,firm,3
19145,patriotic,stiff,4
19146,popular,gloomy,4
19147,popular,dispirited,4
19148,popular,blue,4
19149,popular,gone,4
19150,popular,daddy,3
19151,popular,going,4
19152,popular,downcast,4
19153,popular,grim,4
19154,popular,defeat,4
19155,suspicion,distrust,2
19156,suspicion,mistrusting,3
19157,suspicion,apprehension,3
19158,suspicion,distrusting,3
19159,suspicion,suspecting,3
19160,suspicion,mistrust,2
19161,suspicion,knowing,4
19162,smitten,need,4
19163,smitten,stern,4
19164,smitten,plenty,4
19165,smitten,apprehension,4
19166,smitten,afflicted,3
19167,smitten,prompt,4
19168,smitten,displaced,4
19169,smitten,impaired,4
19170,smitten,discover,3
19171,smitten,intrigue,4
19172,smitten,grave,4
19173,smitten,mess,4
19174,hatred,hated,3
19175,hatred,scorned,4
19176,distrust,mirthful,4
19177,distrust,mistrusting,2
19178,distrust,apprehension,3
19179,distrust,distrusting,2
19180,distrust,suspecting,2
19181,distrust,mistrust,2
19182,distrust,laughable,4
19183,distrust,leery,4
19184,success,winner,2
19185,success,control,5
19186,safer,fearless,4
19187,safer,fair,4
19188,safer,right,3
19189,safer,heavy,4
19190,safer,tidy,4
19191,safer,well,3
19192,safer,respectable,3
19193,safer,safety,3
19194,safer,honorable,3
19195,safer,proficient,3
19196,safer,costly,4
19197,safer,grievous,4
19198,safer,average,5
19199,safer,dependable,2
19200,safer,hard,4
19201,safer,effective,3
19202,safer,beloved,4
19203,safer,untouchable,4
19204,safer,grave,4
19205,safer,control,4
19206,safer,mess,4
19207,safer,skillful,3
19208,safer,earnest,4
19209,safer,promise,4
19210,safer,mediocre,5
19211,safer,firm,4
19212,safer,stiff,4
19213,grieved,gloominess,4
19214,grieved,heartache,4
19215,grieved,heartbreak,4
19216,evil,wild,4
19217,evil,gloomy,4
19218,evil,blue,4
19219,evil,moody,4
19220,evil,morose,4
19221,evil,flying,4
19222,evil,woeful,4
19223,evil,pitiful,4
19224,evil,dark,3
19225,evil,fierce,4
19226,evil,grim,4
19227,evil,savage,3
19228,evil,sour,4
19229,evil,sullen,4
19230,sure,trusted,2
19231,sure,soaked,5
19232,sure,want,4
19233,sure,put,4
19234,sure,loaded,5
19235,sure,besotted,5
19236,sure,wet,5
19237,sure,promise,4
19238,sure,stiff,5
19239,unfriendly,antagonistic,4
19240,camaraderie,comraderies,2
19241,fearless,hardy,2
19242,fearless,mirthful,4
19243,fearless,loud,4
19244,fearless,uncompromising,4
19245,fearless,cheery,4
19246,fearless,gone,4
19247,fearless,insured,4
19248,fearless,going,4
19249,fearless,stronger,4
19250,fearless,worn,4
19251,fearless,dependable,4
19252,passion,experienced,4
19253,passion,wild,4
19254,passion,surprising,4
19255,passion,disturb,4
19256,passion,lightheaded,5
19257,passion,learned,4
19258,passion,faint,5
19259,passion,heated,3
19260,passion,acknowledged,4
19261,passion,reveled,4
19262,passion,done,4
19263,passion,wiser,4
19264,passion,costly,4
19265,passion,crazed,4
19266,passion,clear,5
19267,passion,beloved,3
19268,passion,warmth,2
19269,passion,thrill,4
19270,passion,belts,4
19271,passion,knowing,3
19272,passion,earnest,4
19273,passion,loose,5
19274,passion,recognized,4
19275,passion,fancy,4
19276,passion,promiscuous,5
19277,helped,relaxation,4
19278,helped,routine,4
19279,helped,help,2
19280,helped,rest,4
19281,helped,still,4
19282,helped,resolve,4
19283,helped,purpose,4
19284,helped,attention,3
19285,helped,caution,4
19286,experienced,gloomy,4
19287,experienced,looking,4
19288,experienced,feeling,3
19289,experienced,disturb,4
19290,experienced,satisfy,4
19291,experienced,need,4
19292,experienced,dispirited,4
19293,experienced,respect,4
19294,experienced,appreciation,4
19295,experienced,blue,4
19296,experienced,animated,4
19297,experienced,open,4
19298,experienced,apprehension,4
19299,experienced,resilient,3
19300,experienced,beat,3
19301,experienced,astonish,4
19302,experienced,show,4
19303,experienced,own,3
19304,experienced,put,4
19305,experienced,downcast,4
19306,experienced,bond,4
19307,experienced,bother,4
19308,experienced,grim,4
19309,experienced,uprise,4
19310,experienced,elate,4
19311,experienced,fit,4
19312,experienced,discover,3
19313,experienced,clear,4
19314,experienced,dominance,4
19315,experienced,hap,4
19316,experienced,beloved,4
19317,experienced,thrill,4
19318,experienced,rise,4
19319,experienced,purpose,4
19320,experienced,control,3
19321,experienced,mess,4
19322,experienced,promise,4
19323,experienced,ache,4
19324,experienced,bouncy,3
19325,experienced,entertain,4
19326,experienced,fancy,3
19327,experienced,spirit,3
19328,experienced,try,4
19329,experienced,objective,4
19330,confined,need,4
19331,confined,triumph,4
19332,confined,appreciation,3
19333,confined,rest,4
19334,confined,open,4
19335,confined,apprehension,4
19336,confined,restrained,4
19337,confined,safety,4
19338,confined,dictated,4
19339,confined,beat,4
19340,confined,own,4
19341,confined,put,4
19342,confined,bond,3
19343,confined,waiting,4
19344,confined,fit,4
19345,confined,clear,4
19346,confined,dominance,4
19347,confined,rise,4
19348,confined,purpose,4
19349,confined,control,3
19350,confined,mess,4
19351,confined,attachment,4
19352,confined,entertain,3
19353,confined,fancy,4
19354,confined,spirit,4
19355,infuriated,wild,3
19356,infuriated,wrath,4
19357,infuriated,aggravate,3
19358,infuriated,fierce,3
19359,infuriated,bother,4
19360,infuriated,savage,3
19361,infuriated,boisterous,4
19362,strange,unknown,2
19363,strange,unusual,2
19364,strange,dark,4
19365,strange,alienated,4
19366,strange,hidden,4
19367,strange,vague,4
19368,fair,sassy,4
19369,fair,right,4
19370,fair,sweet,4
19371,fair,orderly,4
19372,fair,mirthful,4
19373,fair,lightheaded,4
19374,fair,well,4
19375,fair,neat,3
19376,fair,livid,4
19377,fair,faint,4
19378,fair,realized,4
19379,fair,open,4
19380,fair,respectable,4
19381,fair,thinking,4
19382,fair,honorable,3
19383,fair,reinvigorated,4
19384,fair,proficient,4
19385,fair,wiser,4
19386,fair,picked,3
19387,fair,average,2
19388,fair,dependable,3
19389,fair,smarter,4
19390,fair,clear,3
19391,fair,effective,4
19392,fair,exonerated,4
19393,fair,ordinary,3
19394,fair,skillful,4
19395,fair,sensitive,4
19396,fair,loose,4
19397,fair,mediocre,2
19398,fair,illuminated,4
19399,fair,sensible,3
19400,fair,cleansed,3
19401,fair,promiscuous,4
19402,frozen,uncompromising,5
19403,frozen,freezing,3
19404,frozen,embarrass,3
19405,frozen,calmed,4
19406,frozen,dictated,4
19407,frozen,beat,4
19408,frozen,done,4
19409,frozen,avoid,4
19410,frozen,still,3
19411,frozen,put,4
19412,frozen,resolve,4
19413,frozen,dressed,4
19414,frozen,dependable,4
19415,frozen,found,4
19416,frozen,fit,4
19417,frozen,clear,4
19418,frozen,exclude,4
19419,frozen,eased,4
19420,frozen,mess,4
19421,frozen,limited,4
19422,frozen,stiff,4
19423,exciting,feeling,4
19424,exciting,disturb,3
19425,exciting,energy,4
19426,exciting,steady,4
19427,exciting,beat,4
19428,exciting,show,4
19429,exciting,own,4
19430,exciting,put,4
19431,exciting,loaded,4
19432,exciting,bother,4
19433,exciting,rushing,4
19434,exciting,burden,3
19435,exciting,defeat,4
19436,exciting,clear,4
19437,exciting,poise,4
19438,exciting,thrill,3
19439,exciting,rise,4
19440,exciting,burn,4
19441,exciting,unwavering,4
19442,exciting,attention,4
19443,exciting,caution,4
19444,absentminded,need,4
19445,absentminded,want,4
19446,absentminded,apprehension,4
19447,absentminded,removed,3
19448,absentminded,taken,4
19449,absentminded,stalker,4
19450,absentminded,stealthy,4
19451,absentminded,uprise,4
19452,absentminded,rise,4
19453,negative,avoid,4
19454,negative,grim,4
19455,negative,wrong,4
19456,negative,exclude,4
19457,negative,menacing,4
19458,itchy,antsy,2
19459,itchy,fidgety,2
19460,itchy,whiny,3
19461,companionship,ranked,4
19462,companionship,dictated,4
19463,companionship,ordered,4
19464,companionship,home,4
19465,companionship,put,4
19466,companionship,familiar,4
19467,wild,destitute,4
19468,wild,frightful,4
19469,wild,disturb,4
19470,wild,badly,4
19471,wild,queasy,4
19472,wild,lightheaded,4
19473,wild,faint,4
19474,wild,cranky,5
19475,wild,yearning,4
19476,wild,stern,4
19477,wild,wondrous,3
19478,wild,open,4
19479,wild,flying,4
19480,wild,big,4
19481,wild,beat,4
19482,wild,taken,4
19483,wild,cats,4
19484,wild,diminished,4
19485,wild,loss,4
19486,wild,questioning,4
19487,wild,cheesy,4
19488,wild,product,4
19489,wild,fierce,3
19490,wild,bother,3
19491,wild,grim,4
19492,wild,aching,4
19493,wild,wondering,4
19494,wild,savage,2
19495,wild,freed,4
19496,wild,elevated,4
19497,wild,wasted,3
19498,wild,bleak,4
19499,wild,numb,4
19500,wild,wrong,4
19501,wild,nauseated,4
19502,wild,child,4
19503,wild,boisterous,4
19504,wild,marvelous,3
19505,wild,clear,4
19506,wild,sensual,5
19507,wild,eating,4
19508,wild,loose,3
19509,wild,barren,3
19510,wild,ache,4
19511,wild,escaped,4
19512,wild,idealistic,4
19513,wild,insane,4
19514,wild,illuminated,4
19515,wild,released,4
19516,wild,tormenting,4
19517,wild,promiscuous,4
19518,surprising,strength,4
19519,surprising,power,4
19520,understood,looking,4
19521,understood,feeling,4
19522,understood,satisfy,4
19523,understood,need,4
19524,understood,respect,4
19525,understood,open,4
19526,understood,apprehension,4
19527,understood,calmed,4
19528,understood,speechless,4
19529,understood,show,3
19530,understood,still,3
19531,understood,mute,3
19532,understood,elate,4
19533,understood,fit,4
19534,understood,discover,3
19535,understood,clear,3
19536,understood,dominance,4
19537,understood,exonerated,4
19538,understood,eased,4
19539,understood,control,3
19540,understood,promise,4
19541,understood,fancy,3
19542,understood,spirit,4
19543,understood,try,4
19544,conniving,looking,4
19545,conniving,feeling,4
19546,conniving,intrigue,2
19547,conniving,purpose,4
19548,conniving,fancy,4
19549,conniving,spirit,4
19550,conniving,objective,4
19551,sassy,sweet,3
19552,sassy,trendy,4
19553,sassy,learned,4
19554,sassy,distress,4
19555,sassy,neat,4
19556,sassy,yearning,4
19557,sassy,steady,4
19558,sassy,reinvigorated,3
19559,sassy,achy,4
19560,sassy,wiser,2
19561,sassy,picked,4
19562,sassy,aching,3
19563,sassy,smarter,2
19564,sassy,clear,4
19565,sassy,poise,4
19566,sassy,wounded,4
19567,sassy,knowing,3
19568,sassy,ache,3
19569,sassy,cleansed,4
19570,wishful,desirous,2
19571,wishful,purpose,4
19572,wishful,aspiring,2
19573,wishful,objective,4
19574,adamant,gloomy,4
19575,adamant,dispirited,4
19576,adamant,blue,4
19577,adamant,stern,3
19578,adamant,relentless,3
19579,adamant,dark,4
19580,adamant,downcast,4
19581,adamant,grim,3
19582,adamant,bleak,5
19583,adamant,unforgiving,3
19584,uplifted,need,4
19585,uplifted,plenty,4
19586,uplifted,apprehension,4
19587,uplifted,elate,2
19588,uplifted,discover,3
19589,uplifted,thrill,4
19590,uplifted,control,4
19591,uplifted,mess,4
19592,uplifted,fancy,4
19593,uplifted,try,4
19594,sated,satisfy,3
19595,sated,need,4
19596,sated,fit,4
19597,bonded,disturb,4
19598,bonded,appreciation,4
19599,bonded,rest,4
19600,bonded,beat,3
19601,bonded,astonish,4
19602,bonded,put,4
19603,bonded,bond,2
19604,bonded,bother,4
19605,bonded,control,4
19606,bonded,burn,4
19607,bonded,attachment,3
19608,bonded,entertain,4
19609,haughty,contemptuous,3
19610,haughty,disdainful,2
19611,haughty,triumph,4
19612,haughty,neat,4
19613,haughty,rowdy,4
19614,haughty,wondrous,4
19615,haughty,overbearing,2
19616,haughty,rejoicing,3
19617,haughty,elevated,4
19618,haughty,marvelous,4
19619,haughty,idealistic,4
19620,haughty,insulting,3
19621,gloomy,sluggish,3
19622,gloomy,perverted,4
19623,gloomy,badly,4
19624,gloomy,solemn,4
19625,gloomy,queasy,4
19626,gloomy,heavy,4
19627,gloomy,dispirited,2
19628,gloomy,distress,4
19629,gloomy,delicious,5
19630,gloomy,disgraced,4
19631,gloomy,neat,4
19632,gloomy,blue,2
19633,gloomy,melancholy,4
19634,gloomy,outrage,4
19635,gloomy,turned,4
19636,gloomy,stern,3
19637,gloomy,unknown,4
19638,gloomy,plenty,4
19639,gloomy,gone,4
19640,gloomy,relentless,3
19641,gloomy,moody,3
19642,gloomy,spunky,4
19643,gloomy,morose,3
19644,gloomy,depression,3
19645,gloomy,consternation,4
19646,gloomy,big,4
19647,gloomy,beat,4
19648,gloomy,daddy,4
19649,gloomy,taken,4
19650,gloomy,scorn,4
19651,gloomy,scorned,4
19652,gloomy,going,4
19653,gloomy,richer,4
19654,gloomy,filthy,4
19655,gloomy,woeful,4
19656,gloomy,cats,4
19657,gloomy,pitiful,3
19658,gloomy,diminished,4
19659,gloomy,dark,2
19660,gloomy,sulky,2
19661,gloomy,spurned,4
19662,gloomy,downcast,2
19663,gloomy,dressed,4
19664,gloomy,alarm,4
19665,gloomy,grim,2
19666,gloomy,sloppy,4
19667,gloomy,wasted,4
19668,gloomy,bleak,4
19669,gloomy,mollified,4
19670,gloomy,nauseated,4
19671,gloomy,melancholic,5
19672,gloomy,defeat,4
19673,gloomy,discover,4
19674,gloomy,hidden,4
19675,gloomy,menacing,4
19676,gloomy,demeaned,4
19677,gloomy,grave,4
19678,gloomy,eating,4
19679,gloomy,control,4
19680,gloomy,appeased,4
19681,gloomy,mess,4
19682,gloomy,sour,3
19683,gloomy,piteous,4
19684,gloomy,chagrined,4
19685,gloomy,unforgiving,3
19686,gloomy,sullen,3
19687,gloomy,disgrace,4
19688,gloomy,vague,4
19689,gloomy,packed,4
19690,looking,feeling,3
19691,looking,satisfy,4
19692,looking,need,4
19693,looking,routine,4
19694,looking,expecting,3
19695,looking,help,4
19696,looking,heavy,4
19697,looking,learned,4
19698,looking,respect,4
19699,looking,want,4
19700,looking,appreciation,4
19701,looking,realized,4
19702,looking,apprehension,4
19703,looking,anticipate,3
19704,looking,insured,4
19705,looking,thinking,4
19706,looking,award,4
19707,looking,improvement,5
19708,looking,show,4
19709,looking,heard,4
19710,looking,waiting,3
19711,looking,found,4
19712,looking,elate,4
19713,looking,fit,4
19714,looking,discover,3
19715,looking,clear,4
19716,looking,dominance,4
19717,looking,rise,5
19718,looking,purpose,4
19719,looking,control,3
19720,looking,promise,4
19721,looking,entertain,4
19722,looking,attention,4
19723,looking,fancy,3
19724,looking,spirit,3
19725,looking,try,4
19726,looking,objective,4
19727,astounded,disturb,4
19728,astounded,dazed,3
19729,astounded,stupefied,3
19730,astounded,beat,3
19731,astounded,astonish,2
19732,astounded,put,4
19733,astounded,bond,4
19734,astounded,bother,4
19735,astounded,groggy,4
19736,astounded,flabbergasted,4
19737,panicky,fright,3
19738,panicky,frighten,3
19739,right,heavy,4
19740,right,tidy,4
19741,right,well,3
19742,right,neat,4
19743,right,rest,5
19744,right,disciplined,3
19745,right,plenty,4
19746,right,gone,4
19747,right,animated,4
19748,right,respectable,3
19749,right,depression,4
19750,right,chastised,3
19751,right,insured,4
19752,right,safety,4
19753,right,outmatched,4
19754,right,dictated,4
19755,right,honorable,3
19756,right,compensated,2
19757,right,exceptional,5
19758,right,reformed,3
19759,right,going,4
19760,right,closer,4
19761,right,stronger,4
19762,right,interrupted,4
19763,right,proficient,3
19764,right,outgoing,4
19765,right,done,4
19766,right,ruined,4
19767,right,jilted,5
19768,right,put,4
19769,right,redeemed,4
19770,right,worn,4
19771,right,dressed,4
19772,right,costly,4
19773,right,revived,4
19774,right,grievous,4
19775,right,dependable,3
19776,right,wrong,4
19777,right,bombed,5
19778,right,settled,4
19779,right,developing,4
19780,right,fit,4
19781,right,discover,4
19782,right,failed,4
19783,right,clear,4
19784,right,poise,5
19785,right,hidden,4
19786,right,effective,3
19787,right,beloved,4
19788,right,grave,4
19789,right,courteous,4
19790,right,skillful,3
19791,right,swollen,4
19792,right,earnest,4
19793,right,chastened,3
19794,right,limited,4
19795,right,trained,4
19796,right,failing,4
19797,right,illuminated,4
19798,right,stiff,4
19799,right,crumpled,4
19800,right,represented,4
19801,right,healthier,4
19802,feeling,disturb,3
19803,feeling,satisfy,4
19804,feeling,inspiration,4
19805,feeling,expecting,3
19806,feeling,learned,4
19807,feeling,fulfills,4
19808,feeling,respect,4
19809,feeling,noticed,4
19810,feeling,interesting,4
19811,feeling,grounded,4
19812,feeling,worries,4
19813,feeling,realized,4
19814,feeling,spunky,4
19815,feeling,apprehension,4
19816,feeling,depression,3
19817,feeling,anticipate,4
19818,feeling,insured,4
19819,feeling,filled,4
19820,feeling,resilient,4
19821,feeling,beat,4
19822,feeling,thinking,4
19823,feeling,shamed,4
19824,feeling,involving,4
19825,feeling,show,4
19826,feeling,interrupted,4
19827,feeling,own,4
19828,feeling,boss,4
19829,feeling,revived,4
19830,feeling,heard,4
19831,feeling,hunted,4
19832,feeling,uprise,4
19833,feeling,waiting,3
19834,feeling,burden,4
19835,feeling,found,3
19836,feeling,mollified,4
19837,feeling,fit,4
19838,feeling,discover,3
19839,feeling,hap,4
19840,feeling,coordinated,4
19841,feeling,rise,4
19842,feeling,purpose,4
19843,feeling,control,4
19844,feeling,knowing,4
19845,feeling,mistreated,4
19846,feeling,poignant,4
19847,feeling,related,3
19848,feeling,recognized,4
19849,feeling,bouncy,4
19850,feeling,zest,4
19851,feeling,attention,4
19852,feeling,fancy,4
19853,feeling,observation,4
19854,feeling,spirit,2
19855,trusted,need,4
19856,trusted,want,3
19857,trusted,open,4
19858,trusted,anticipate,4
19859,trusted,home,4
19860,trusted,put,3
19861,trusted,burden,4
19862,trusted,thrill,4
19863,trusted,control,4
19864,trusted,promise,3
19865,trusted,bless,4
19866,trusted,fancy,4
19867,targeted,need,4
19868,targeted,neat,4
19869,targeted,rest,4
19870,targeted,stern,4
19871,targeted,dictated,4
19872,targeted,beat,4
19873,targeted,show,3
19874,targeted,gear,4
19875,targeted,home,3
19876,targeted,put,3
19877,targeted,resolve,4
19878,targeted,burden,4
19879,targeted,fit,4
19880,targeted,discover,4
19881,targeted,thrill,4
19882,targeted,power,4
19883,targeted,purpose,3
19884,targeted,unwavering,4
19885,targeted,particular,4
19886,targeted,spirit,4
19887,targeted,objective,3
19888,sweet,satisfy,3
19889,sweet,neat,4
19890,sweet,steady,4
19891,sweet,reinvigorated,3
19892,sweet,wiser,3
19893,sweet,picked,4
19894,sweet,aching,4
19895,sweet,smarter,3
19896,sweet,clear,4
19897,sweet,poise,4
19898,sweet,beloved,4
19899,sweet,knowing,4
19900,sweet,ache,4
19901,sweet,cleansed,4
19902,destitute,detached,3
19903,destitute,turned,4
19904,destitute,stern,4
19905,destitute,open,4
19906,destitute,naked,4
19907,destitute,big,4
19908,destitute,alleviated,4
19909,destitute,going,4
19910,destitute,still,4
19911,destitute,loss,4
19912,destitute,tolerant,4
19913,destitute,disengaged,3
19914,destitute,freed,3
19915,destitute,wasted,4
19916,destitute,bleak,3
19917,destitute,perfect,4
19918,destitute,discover,4
19919,destitute,clear,4
19920,destitute,exonerated,4
19921,destitute,eased,4
19922,destitute,loose,3
19923,destitute,barren,2
19924,destitute,handsome,4
19925,destitute,escaped,4
19926,destitute,redundant,4
19927,destitute,released,3
19928,destitute,promiscuous,4
19929,sluggish,relaxation,4
19930,sluggish,heavy,4
19931,sluggish,dispirited,4
19932,sluggish,blue,4
19933,sluggish,faint,4
19934,sluggish,stern,4
19935,sluggish,repressed,4
19936,sluggish,open,5
19937,sluggish,asleep,4
19938,sluggish,outspoken,4
19939,sluggish,jaded,4
19940,sluggish,speechless,4
19941,sluggish,strangled,4
19942,sluggish,dark,4
19943,sluggish,mute,3
19944,sluggish,sulky,2
19945,sluggish,downcast,4
19946,sluggish,grim,4
19947,sluggish,sloppy,3
19948,sluggish,bleak,4
19949,sluggish,numb,3
19950,sluggish,stifled,4
19951,sluggish,leisurely,4
19952,sluggish,prosperous,4
19953,sluggish,loose,4
19954,sluggish,vague,4
19955,sluggish,easygoing,4
19956,sluggish,promiscuous,4
19957,contemptuous,disdainful,2
19958,contemptuous,overbearing,3
19959,contemptuous,rejoicing,4
19960,contemptuous,insulting,2
19961,lustful,detestable,4
19962,frightful,despairing,5
19963,frightful,fright,4
19964,frightful,queasy,4
19965,frightful,awed,3
19966,frightful,heavy,4
19967,frightful,yucky,4
19968,frightful,dreadful,3
19969,frightful,outrage,4
19970,frightful,stern,4
19971,frightful,wondrous,3
19972,frightful,apprehension,4
19973,frightful,consternation,4
19974,frightful,beat,4
19975,frightful,astonish,4
19976,frightful,filthy,4
19977,frightful,irritating,4
19978,frightful,woeful,4
19979,frightful,pitiful,4
19980,frightful,detestable,4
19981,frightful,alarm,3
19982,frightful,unworthy,3
19983,frightful,grievous,3
19984,frightful,elevated,4
19985,frightful,hard,4
19986,frightful,despicable,3
19987,frightful,distasteful,4
19988,frightful,frighten,4
19989,frightful,marvelous,3
19990,frightful,cowardly,3
19991,frightful,grave,4
19992,frightful,loathsome,4
19993,frightful,piteous,4
19994,frightful,idealistic,4
19995,frightful,offensive,4
19996,frightful,nasty,3
19997,serenity,relaxation,3
19998,serenity,destroyed,4
19999,serenity,disgraced,4
20000,serenity,rest,3
20001,serenity,calmed,3
20002,serenity,restrained,3
20003,serenity,steady,4
20004,serenity,alleviated,4
20005,serenity,still,3
20006,serenity,mute,4
20007,serenity,lied,4
20008,serenity,put,4
20009,serenity,demeaned,4
20010,serenity,unperturbed,4
20011,serenity,eased,4
20012,serenity,disgrace,4
20013,relaxation,destroyed,4
20014,relaxation,help,4
20015,relaxation,disgraced,4
20016,relaxation,rest,2
20017,relaxation,open,4
20018,relaxation,calmed,4
20019,relaxation,restrained,4
20020,relaxation,alleviated,3
20021,relaxation,poised,4
20022,relaxation,balanced,4
20023,relaxation,still,3
20024,relaxation,lied,3
20025,relaxation,put,4
20026,relaxation,freed,4
20027,relaxation,succor,4
20028,relaxation,poise,4
20029,relaxation,demeaned,4
20030,relaxation,eased,3
20031,relaxation,appeased,4
20032,relaxation,loose,3
20033,relaxation,escaped,4
20034,relaxation,disgrace,4
20035,relaxation,stiff,4
20036,relaxation,promiscuous,4
20037,dominating,need,4
20038,dominating,triumph,3
20039,dominating,want,4
20040,dominating,appreciation,4
20041,dominating,victory,4
20042,dominating,wondrous,4
20043,dominating,winner,4
20044,dominating,negligence,4
20045,dominating,overbearing,4
20046,dominating,dark,4
20047,dominating,boss,4
20048,dominating,elevated,4
20049,dominating,commanding,2
20050,dominating,settled,4
20051,dominating,defeat,4
20052,dominating,discover,4
20053,dominating,marvelous,4
20054,dominating,dominance,4
20055,dominating,exclude,4
20056,dominating,control,3
20057,dominating,entertain,4
20058,dominating,idealistic,4
20059,same,want,4
20060,same,worries,4
20061,same,fit,4
20062,same,liking,3
20063,same,attention,4
20064,same,caution,4
20065,precise,need,4
20066,precise,learned,4
20067,precise,stern,4
20068,precise,filled,4
20069,precise,removed,4
20070,precise,taken,3
20071,precise,involving,4
20072,precise,fastidious,4
20073,precise,trained,4
20074,precise,winning,4
20075,precise,packed,4
20076,disturb,satisfy,4
20077,disturb,accused,4
20078,disturb,inspiration,4
20079,disturb,energy,4
20080,disturb,queasy,4
20081,disturb,provoked,4
20082,disturb,fulfills,4
20083,disturb,distress,4
20084,disturb,miffed,4
20085,disturb,interesting,4
20086,disturb,poorly,4
20087,disturb,resolved,4
20088,disturb,worries,3
20089,disturb,constricted,4
20090,disturb,unsteady,5
20091,disturb,turned,4
20092,disturb,dazed,4
20093,disturb,heated,3
20094,disturb,cranky,4
20095,disturb,gone,4
20096,disturb,thwarted,4
20097,disturb,apprehension,4
20098,disturb,bothersome,3
20099,disturb,discombobulated,4
20100,disturb,motivating,4
20101,disturb,stupefied,3
20102,disturb,filled,4
20103,disturb,deranged,4
20104,disturb,beat,3
20105,disturb,outsmarted,4
20106,disturb,flabbergast,4
20107,disturb,shamed,4
20108,disturb,disrupted,3
20109,disturb,taken,4
20110,disturb,outwitted,4
20111,disturb,involving,4
20112,disturb,going,4
20113,disturb,astonish,4
20114,disturb,interrupted,2
20115,disturb,irritating,3
20116,disturb,baffled,3
20117,disturb,ruined,4
20118,disturb,cats,4
20119,disturb,pitiful,4
20120,disturb,trembling,4
20121,disturb,put,4
20122,disturb,resolve,4
20123,disturb,loaded,4
20124,disturb,worn,4
20125,disturb,bond,4
20126,disturb,picked,4
20127,disturb,bonding,4
20128,disturb,bother,3
20129,disturb,mocking,4
20130,disturb,compacted,4
20131,disturb,rushing,4
20132,disturb,grim,4
20133,disturb,revived,4
20134,disturb,hunted,4
20135,disturb,mystified,3
20136,disturb,defended,4
20137,disturb,pressed,3
20138,disturb,burden,4
20139,disturb,prompt,4
20140,disturb,found,4
20141,disturb,nauseated,4
20142,disturb,elusive,4
20143,disturb,developing,4
20144,disturb,fit,4
20145,disturb,discover,4
20146,disturb,failed,4
20147,disturb,warmth,4
20148,disturb,thrill,4
20149,disturb,coordinated,4
20150,disturb,hassled,4
20151,disturb,peeved,4
20152,disturb,poignant,3
20153,disturb,related,3
20154,disturb,distrait,4
20155,disturb,recognized,4
20156,disturb,failing,4
20157,disturb,insane,4
20158,disturb,flabbergasted,4
20159,disturb,released,4
20160,disturb,tormenting,4
20161,disturb,changed,4
20162,disturb,spirit,4
20163,perverted,contrary,3
20164,perverted,routine,4
20165,perverted,dispirited,4
20166,perverted,blue,3
20167,perverted,outrage,3
20168,perverted,chastised,4
20169,perverted,consternation,4
20170,perverted,avoid,4
20171,perverted,dark,4
20172,perverted,downcast,4
20173,perverted,alarm,4
20174,perverted,grim,4
20175,perverted,burden,4
20176,perverted,mislead,3
20177,perverted,control,4
20178,perverted,sour,4
20179,perverted,wow,4
20180,perverted,chastened,4
20181,perverted,cry,4
20182,perverted,try,4
20183,orderly,heavy,4
20184,orderly,well,4
20185,orderly,large,4
20186,orderly,neat,2
20187,orderly,rowdy,4
20188,orderly,big,4
20189,orderly,outstanding,4
20190,orderly,picked,4
20191,orderly,clear,4
20192,orderly,bullying,4
20193,orderly,swollen,4
20194,orderly,cleansed,4
20195,starved,lust,2
20196,starved,yearning,4
20197,starved,ravenous,2
20198,destroyed,rest,4
20199,destroyed,gone,4
20200,destroyed,beat,4
20201,destroyed,show,4
20202,destroyed,ruined,2
20203,destroyed,put,4
20204,destroyed,discover,4
20205,destroyed,clear,4
20206,destroyed,disgrace,3
20207,contrary,badly,5
20208,contrary,routine,4
20209,contrary,poorly,5
20210,contrary,unfortunate,4
20211,contrary,turned,3
20212,contrary,avoid,4
20213,contrary,uprise,4
20214,contrary,elevated,4
20215,contrary,wasted,4
20216,contrary,rise,4
20217,contrary,sour,4
20218,contrary,unremorseful,4
20219,contrary,released,4
20220,conciliatory,flexible,2
20221,conciliatory,bendable,4
20222,hardy,mirthful,4
20223,hardy,loud,4
20224,hardy,rowdy,4
20225,hardy,uncompromising,3
20226,hardy,cheery,4
20227,hardy,gone,4
20228,hardy,going,4
20229,hardy,worn,4
20230,hardy,hard,4
20231,hardy,elusive,4
20232,captivated,entranced,2
20233,captivated,outrage,4
20234,captivated,apprehension,3
20235,captivated,beat,4
20236,captivated,please,3
20237,captivated,elate,4
20238,captivated,fit,4
20239,captivated,discover,4
20240,captivated,clear,4
20241,captivated,intrigue,3
20242,captivated,control,4
20243,captivated,fancy,4
20244,urgency,prompt,4
20245,able,open,3
20246,able,clear,4
20247,able,loose,4
20248,able,dependent,4
20249,able,opened,4
20250,helplessness,failing,3
20251,mirthful,mistrusting,4
20252,mirthful,soaked,4
